pagePath,assistid,qid,qtitle,qtags,avgsessionduration,pvnum,logdate
/qa/kwassist/ai_tw/0000016BF101C52C000001126375706F795F72656C656173655155455354,ai_tw,0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016BF117C536000001166375706F795F72656C656173655155455354,ai_tw,0000016BF117C536000001166375706F795F72656C656173655155455354,Day074 動量的練習,"['ml100-2-d74', 'ml100-2']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,ai_tw,0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,Day077練習範例無法執行,"['ml100-2', 'ml100-2-d77']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C0A84F657000001746375706F795F72656C656173655155455354,ai_tw,0000016C0A84F657000001746375706F795F72656C656173655155455354,Day 81 regulizer問題?,"['ml100-2-d81', 'ml100-2']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C1343AD8B000001A76375706F795F72656C656173655155455354,ai_tw,0000016C1343AD8B000001A76375706F795F72656C656173655155455354,Day_076_Opimizer_example,"['ml100-2-d76', 'ml100-2']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C1F3DFE600000001D6375706F795F72656C656173655155455354,ai_tw,0000016C1F3DFE600000001D6375706F795F72656C656173655155455354,Day083教材提到BatchNormalization可以取代dropout和regularizes的問題?,"['ml100-2', 'ml100-2-d83']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,ai_tw,0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,D76投影片問題,"['ml100-2', 'ml100-2-d76']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C3B3FF97F0000006F6375706F795F72656C656173655155455354,ai_tw,0000016C3B3FF97F0000006F6375706F795F72656C656173655155455354,解讀Code?,"['ml100-2', 'ml100-2-d88']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C3E1987AF0000007D6375706F795F72656C656173655155455354,ai_tw,0000016C3E1987AF0000007D6375706F795F72656C656173655155455354,Batch Normalization在模型儲存後的testing問題,"['ml100-2', 'batch normalization', 'ml100-2-d83']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C43569D69000000096375706F795F72656C656173655155455354,ai_tw,0000016C43569D69000000096375706F795F72656C656173655155455354,Day71-正確的使用損失函數?,"['ml100-2-d71', 'ml100-2']",62.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C45DAEFA0000000106375706F795F72656C656173655155455354,ai_tw,0000016C45DAEFA0000000106375706F795F72656C656173655155455354,Day72啟動函數-什麼是無效的神經元,"['ml100-2-d72', 'ml100-2']",1708.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C4AF0ACDE000000246375706F795F72656C656173655155455354,ai_tw,0000016C4AF0ACDE000000246375706F795F72656C656173655155455354,非監督式學習降維目的,"['ml100-2', 'ml100-2-d54']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C4E174015000000356375706F795F72656C656173655155455354,ai_tw,0000016C4E174015000000356375706F795F72656C656173655155455354,Day 88 的 self.validation_data 的意義是什麼？,"['ml100-2-d88', 'ml100-2']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C67B9F9F8000000766375706F795F72656C656173655155455354,ai_tw,0000016C67B9F9F8000000766375706F795F72656C656173655155455354,Day088,"['ml100-2', 'ml100-2-d88']",7.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C7A0E2DC4000000276375706F795F72656C656173655155455354,ai_tw,0000016C7A0E2DC4000000276375706F795F72656C656173655155455354,Day 55,"['ml100-2', 'ml100-2-d55']",3.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C8F567424000000856375706F795F72656C656173655155455354,ai_tw,0000016C8F567424000000856375706F795F72656C656173655155455354,答案說2比3分數高很多，可是silhouette score卻比較低?,"['ml100-2', 'ml100-2-d56']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C910FBCBF0000009D6375706F795F72656C656173655155455354,ai_tw,0000016C910FBCBF0000009D6375706F795F72656C656173655155455354,D94  Convolution2D 超參數,"['ml100-2', 'ml100-2-d92', 'ml100-2-d93', 'ml100-2-d94']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C94D2A8FA000000046375706F795F72656C656173655155455354,ai_tw,0000016C94D2A8FA000000046375706F795F72656C656173655155455354,期中考、期末考 可提供範例解答嗎?,"['期中考', '期末考', 'kaggle']",0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C98BC97EF000000116375706F795F72656C656173655155455354,ai_tw,0000016C98BC97EF000000116375706F795F72656C656173655155455354,"我想上載 ipynb file 去Jupyter notebook, 但有error?",[],0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016C9E5C438B000000276375706F795F72656C656173655155455354,ai_tw,0000016C9E5C438B000000276375706F795F72656C656173655155455354,GitHub upload error,"['ml100-3', 'ml100-3-d02', 'github']",0.0,3,2019-08-24
/qa/kwassist/ai_tw/0000016CB30A385E000000366375706F795F72656C656173655155455354,ai_tw,0000016CB30A385E000000366375706F795F72656C656173655155455354,卷基層 全連接層?,[],0.0,1,2019-08-24
/qa/kwassist/ai_tw/0000016CB345C1B90000003A6375706F795F72656C656173655155455354,ai_tw,0000016CB345C1B90000003A6375706F795F72656C656173655155455354,DAY1:-作業範例MAE中實際值的算法,"['ml100-3', 'ml100-3-d01', 'mae', '作業']",79.0,11,2019-08-24
/qa/kwassist/ai_tw/0000016CB66868020000004A6375706F795F72656C656173655155455354,ai_tw,0000016CB66868020000004A6375706F795F72656C656173655155455354,MEA解釋,"['ml100-3', 'ml100-3-d01']",0.0,9,2019-08-24
/qa/kwassist/ai_tw/0000016CB9E9E42A000000546375706F795F72656C656173655155455354,ai_tw,0000016CB9E9E42A000000546375706F795F72656C656173655155455354,D055 bad initialization和ground truth疑問,"['ml100-2', 'ml100-2-d55']",1482.0,3,2019-08-24
/qa/kwassist/ai_tw/0000016CBE02AFE1000000056375706F795F72656C656173655155455354,ai_tw,0000016CBE02AFE1000000056375706F795F72656C656173655155455354,安裝完anaconda3完，無法順利打開Jupyter Notebook,['安裝'],0.0,3,2019-08-24
/qa/kwassist/ai_tw/0000016A35BC37D3000002E06375706F795F72656C656173655155455354,ai_tw,0000016A35BC37D3000002E06375706F795F72656C656173655155455354,D3問題,"['ml100-2', 'ml100-2-d03']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016A38E8A3CC0000034E6375706F795F72656C656173655155455354,ai_tw,0000016A38E8A3CC0000034E6375706F795F72656C656173655155455354,DAY1 python寫法,"['ml100-2', 'python', 'ml100-2-d01']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016A3A1A40F2000003786375706F795F72656C656173655155455354,ai_tw,0000016A3A1A40F2000003786375706F795F72656C656173655155455354,"個人主頁顯示已經有提交作業, 但排名上卻寫已作答0題","['ml100-2', 'faq']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016A404F6F85000004996375706F795F72656C656173655155455354,ai_tw,0000016A404F6F85000004996375706F795F72656C656173655155455354,詢問個人主頁Kaggle跟github連結,"['ml100-2', 'fqa', '個人主頁']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016A466E15A5000005D06375706F795F72656C656173655155455354,ai_tw,0000016A466E15A5000005D06375706F795F72656C656173655155455354,day001-3作業,"['ml100-2', 'ml100-2-d01']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016A9C77D2D30000000E6375706F795F72656C656173655155455354,ai_tw,0000016A9C77D2D30000000E6375706F795F72656C656173655155455354,D25範例 日週期 為何是 df['pickup_hour']/12,"['ml100-2', 'ml100-2-d25']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016AA018748F000000516375706F795F72656C656173655155455354,ai_tw,0000016AA018748F000000516375706F795F72656C656173655155455354,詢問Day022問題,"['ml100-2', 'ml100-2-d22']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016AA53996DD000000A96375706F795F72656C656173655155455354,ai_tw,0000016AA53996DD000000A96375706F795F72656C656173655155455354,Day22 講義問題,"['ml100-2', 'ml100-2-d22']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016ACB967C4B0000014A6375706F795F72656C656173655155455354,ai_tw,0000016ACB967C4B0000014A6375706F795F72656C656173655155455354,Day22 範例,"['ml100-2', 'ml100-2-d22']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016AE8B13C6E0000022F6375706F795F72656C656173655155455354,ai_tw,0000016AE8B13C6E0000022F6375706F795F72656C656173655155455354,Day022 OneHotEncoder 作法,"['ml100-2-d22', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016AECFECD6B000002466375706F795F72656C656173655155455354,ai_tw,0000016AECFECD6B000002466375706F795F72656C656173655155455354,Day034的兩個問題,"['ml100-2', 'ml100-2-d34']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016AF96BEFCE000002966375706F795F72656C656173655155455354,ai_tw,0000016AF96BEFCE000002966375706F795F72656C656173655155455354,day-38,"['ml100-2', 'ml100-2-d38']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016AFA1E154A0000029D6375706F795F72656C656173655155455354,ai_tw,0000016AFA1E154A0000029D6375706F795F72656C656173655155455354,D23 中均值編碼的 model 如何作 預測?,"['ml100-2', 'ml100-2-d23']",1.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B2D579A9D000000176375706F795F72656C656173655155455354,ai_tw,0000016B2D579A9D000000176375706F795F72656C656173655155455354,Day48 請問Kaggle的Public set跟Private set的差異是什麼?,"['day48', 'ml100-2-d48']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B3511D60A000000386375706F795F72656C656173655155455354,ai_tw,0000016B3511D60A000000386375706F795F72656C656173655155455354,Day023 鐵達尼生存率經均值轉換cross val score分數為1是合理的嗎?,"['ml100-2', 'ml100-2-d23']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B3CC02425000000576375706F795F72656C656173655155455354,ai_tw,0000016B3CC02425000000576375706F795F72656C656173655155455354,Day48,"['ml100-2', 'ml100-2-d48']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B41B2A6D6000000876375706F795F72656C656173655155455354,ai_tw,0000016B41B2A6D6000000876375706F795F72656C656173655155455354,D025 週期循環特徵問題,"['ml100-2', 'ml100-2-d25']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B7DF179920000001E6375706F795F72656C656173655155455354,ai_tw,0000016B7DF179920000001E6375706F795F72656C656173655155455354,Day_049_Blending,"['ml100-2', 'ml100-2-d49', 'Blending']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B7FC3A16F0000002B6375706F795F72656C656173655155455354,ai_tw,0000016B7FC3A16F0000002B6375706F795F72656C656173655155455354,D38 建立線性回歸模型方式和以往不同?,"['ml100-2', 'ml100-2-d38']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B82883BA1000000386375706F795F72656C656173655155455354,ai_tw,0000016B82883BA1000000386375706F795F72656C656173655155455354,Day58 範例程式碼中的矩陣transformation,"['ml100-2', 'ml100-2-d58']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016B8357AD130000003E6375706F795F72656C656173655155455354,ai_tw,0000016B8357AD130000003E6375706F795F72656C656173655155455354,Day58,"[' 生成', 'ml100-2', 'ml100-2-d58']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016B89BAE540000000636375706F795F72656C656173655155455354,ai_tw,0000016B89BAE540000000636375706F795F72656C656173655155455354,D60 example & HW 圖顯示不出,"['ml100-2', 'ml100-2-d60']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B8A716DE10000006F6375706F795F72656C656173655155455354,ai_tw,0000016B8A716DE10000006F6375706F795F72656C656173655155455354,D61_課堂練習_圖片解釋,"['ml100-2', 'ml100-2-d61']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B8C6E7AEF000000766375706F795F72656C656173655155455354,ai_tw,0000016B8C6E7AEF000000766375706F795F72656C656173655155455354,Day59_text3D問題,"['ml100-2', 'ml100-2-d59']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B9252A504000000A06375706F795F72656C656173655155455354,ai_tw,0000016B9252A504000000A06375706F795F72656C656173655155455354,Day_061  tsn 和 資料視覺化部分,"['ml100-2', 'ml100-2-d61', '資料視覺化部分']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016B9E808D27000000CB6375706F795F72656C656173655155455354,ai_tw,0000016B9E808D27000000CB6375706F795F72656C656173655155455354,請問老師 plt.clf()  plt.cla(),"['ml100-2', 'ml100-2-d59']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BB1A6FC6B000001256375706F795F72656C656173655155455354,ai_tw,0000016BB1A6FC6B000001256375706F795F72656C656173655155455354,D59,"['ml100-2', 'ml100-2-d59']",260.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,ai_tw,0000016BB1F081EA0000012B6375706F795F72656C656173655155455354,Day038 question,"['ml100-2', 'ml100-2-d38']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BBAAD829B000001556375706F795F72656C656173655155455354,ai_tw,0000016BBAAD829B000001556375706F795F72656C656173655155455354,資料過於龐大，無法讀進python or R 內?,"['ml100', '讀取資料']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BCA3537010000003E6375706F795F72656C656173655155455354,ai_tw,0000016BCA3537010000003E6375706F795F72656C656173655155455354,Day69 問題?,"['ml100-2', 'ml100-2-d69']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BCB719949000000476375706F795F72656C656173655155455354,ai_tw,0000016BCB719949000000476375706F795F72656C656173655155455354,Day67作業中於執行到plot_images_labels_prediction報錯,"['ml100-2', 'ml100-2-d67']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,ai_tw,0000016BE17B6FAA000000B06375706F795F72656C656173655155455354,day-69,"['ml100-2', 'ml100-2-d69']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BEA8FF825000000E26375706F795F72656C656173655155455354,ai_tw,0000016BEA8FF825000000E26375706F795F72656C656173655155455354,Day 76 程式碼中「第四步：資料分割」,"['ml100-2-d76', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BEE54C030000000FC6375706F795F72656C656173655155455354,ai_tw,0000016BEE54C030000000FC6375706F795F72656C656173655155455354,Day77 shuffle問題?,"['ml100-2-d77', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF0D1EE870000010D6375706F795F72656C656173655155455354,ai_tw,0000016BF0D1EE870000010D6375706F795F72656C656173655155455354,train_test_split中的random state,"['ml100-2-d34', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF101C52C000001126375706F795F72656C656173655155455354,ai_tw,0000016BF101C52C000001126375706F795F72656C656173655155455354,Day 76 模型的預測準確率為什麼那麼低？,"['ml100-2', 'ml100-2-d76']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF324B26B000001176375706F795F72656C656173655155455354,ai_tw,0000016BF324B26B000001176375706F795F72656C656173655155455354,參考資料連結無法開啟,[],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF3AEDB09000001186375706F795F72656C656173655155455354,ai_tw,0000016BF3AEDB09000001186375706F795F72656C656173655155455354,python資料格式處理,[],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF5245E110000011A6375706F795F72656C656173655155455354,ai_tw,0000016BF5245E110000011A6375706F795F72656C656173655155455354,Dense 程式碼問題,"['ml100-2', 'ml100-2-d70']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF57212190000011C6375706F795F72656C656173655155455354,ai_tw,0000016BF57212190000011C6375706F795F72656C656173655155455354,Day069的範例教材有誤,[],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF81942460000012D6375706F795F72656C656173655155455354,ai_tw,0000016BF81942460000012D6375706F795F72656C656173655155455354,Day_071教材有誤,[],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BF9B24464000001366375706F795F72656C656173655155455354,ai_tw,0000016BF9B24464000001366375706F795F72656C656173655155455354,The kernel appears to have died.,"['ml100-2', 'ml100-2-d79']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BFD664F30000001426375706F795F72656C656173655155455354,ai_tw,0000016BFD664F30000001426375706F795F72656C656173655155455354,看不懂  =\ 這個是什麼意思,"['ml100-2', 'ml100-2-d56']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,ai_tw,0000016BFD6DBAAA000001436375706F795F72656C656173655155455354,Day077練習範例無法執行,"['ml100-2', 'ml100-2-d77']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016BFE958378000001486375706F795F72656C656173655155455354,ai_tw,0000016BFE958378000001486375706F795F72656C656173655155455354,d38 wine 問題,"['ml100-2-d38', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016BFF795D830000014A6375706F795F72656C656173655155455354,ai_tw,0000016BFF795D830000014A6375706F795F72656C656173655155455354,TF-IDFVectorizer的值為什麼介於0到1？為什麼能拿來用在餘弦相似度計算會加速？,"['python', 'scikit-learn', '推薦系統']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,ai_tw,0000016C008E1BCB0000014E6375706F795F72656C656173655155455354,Day077、078的例子overfitting的問題,"['ml100-2', 'ml100-2-d77', 'ml100-2-d78']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C01E77118000001546375706F795F72656C656173655155455354,ai_tw,0000016C01E77118000001546375706F795F72656C656173655155455354,Day63~Day68關於類神經網路NN及Keras的參考資料,"['ml100-2', 'ml100-2-d63']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C02DF3F78000001566375706F795F72656C656173655155455354,ai_tw,0000016C02DF3F78000001566375706F795F72656C656173655155455354,MinMaxScaler  無法處理 dim >2,"['ml100-2', 'ml100-2-d78']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C038A0379000001586375706F795F72656C656173655155455354,ai_tw,0000016C038A0379000001586375706F795F72656C656173655155455354,"[""CUDA_VISIBLE_DEVICES""]=""0"" 沒有使用到GPU?","['ml100-2', 'ml100-2-d78']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C044F75710000015B6375706F795F72656C656173655155455354,ai_tw,0000016C044F75710000015B6375706F795F72656C656173655155455354,"Expected 'uid' column to be of type 'String', but was 'Int32'?",['ml100-2'],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C0468C6B70000015D6375706F795F72656C656173655155455354,ai_tw,0000016C0468C6B70000015D6375706F795F72656C656173655155455354,61中檢查對象這段的code 看不太懂麻煩幫忙解答下 感謝,"['ml100-2', 'ml100-2-d61']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016C05802498000001646375706F795F72656C656173655155455354,ai_tw,0000016C05802498000001646375706F795F72656C656173655155455354,請教老師處理圖片,[],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C07E148CF000001686375706F795F72656C656173655155455354,ai_tw,0000016C07E148CF000001686375706F795F72656C656173655155455354,想請問D28投影片中提到的特徵穩定性是什麼意思呢,"['ml100-2', 'ml100-2-d28']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C0A2E28DC000001726375706F795F72656C656173655155455354,ai_tw,0000016C0A2E28DC000001726375706F795F72656C656173655155455354,d42 DecisionTreeClassifier問題,"['ml100-2-d42', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C0A84F657000001746375706F795F72656C656173655155455354,ai_tw,0000016C0A84F657000001746375706F795F72656C656173655155455354,Day 81 regulizer問題?,"['ml100-2-d81', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C0DCFEFFE000001806375706F795F72656C656173655155455354,ai_tw,0000016C0DCFEFFE000001806375706F795F72656C656173655155455354,詢問Day073範例教材,"['ml100', 'ml100-d73']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C0EE39833000001926375706F795F72656C656173655155455354,ai_tw,0000016C0EE39833000001926375706F795F72656C656173655155455354,關於 Information Gain 和 Gini Index,"['ml100-2', 'ml100-2-d41']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C22BB9C1D000000286375706F795F72656C656173655155455354,ai_tw,0000016C22BB9C1D000000286375706F795F72656C656173655155455354,Day061?,"['ml100-2-d61', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,ai_tw,0000016C2CB5AA750000004C6375706F795F72656C656173655155455354,D76投影片問題,"['ml100-2', 'ml100-2-d76']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C42D6B80B000000056375706F795F72656C656173655155455354,ai_tw,0000016C42D6B80B000000056375706F795F72656C656173655155455354,D22 請問如何判斷區分 樹狀模型與非樹狀模型，?,"['ml100-2', 'ml100-2-d22']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C5D409D11000000516375706F795F72656C656173655155455354,ai_tw,0000016C5D409D11000000516375706F795F72656C656173655155455354,Normalize 為何要除以 255 ?,"['ml100-2', 'ml100-2-d67']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C648226B9000000646375706F795F72656C656173655155455354,ai_tw,0000016C648226B9000000646375706F795F72656C656173655155455354,"Day 99. 有關""資料增強""","['ml100-2', 'ml100-2-d99']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C67B9F9F8000000766375706F795F72656C656173655155455354,ai_tw,0000016C67B9F9F8000000766375706F795F72656C656173655155455354,Day088,"['ml100-2', 'ml100-2-d88']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C695AF93B0000007B6375706F795F72656C656173655155455354,ai_tw,0000016C695AF93B0000007B6375706F795F72656C656173655155455354,D89,"['ml100-2', 'ml100-2-d89']",0.0,3,2019-08-25
/qa/kwassist/ai_tw/0000016C7BB205E9000000336375706F795F72656C656173655155455354,ai_tw,0000016C7BB205E9000000336375706F795F72656C656173655155455354,Day56 Distortion cost function,"['ml100-2', 'ml100-2-d56']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C7C2AFBBE000000346375706F795F72656C656173655155455354,ai_tw,0000016C7C2AFBBE000000346375706F795F72656C656173655155455354,Day56 用silhouette score判斷分群的優點是?,"['ml100-2', 'ml100-2-d56']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C7ED9E8FA000000356375706F795F72656C656173655155455354,ai_tw,0000016C7ED9E8FA000000356375706F795F72656C656173655155455354,Day57 linkage='ward'具體是怎麼運算?,"['ml100-2', 'ml100-2-d57']",2016.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C7F506EB20000003B6375706F795F72656C656173655155455354,ai_tw,0000016C7F506EB20000003B6375706F795F72656C656173655155455354,Day58 範例,"['ml100-2', 'ml100-2-d58']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016C845F0AE10000004E6375706F795F72656C656173655155455354,ai_tw,0000016C845F0AE10000004E6375706F795F72656C656173655155455354,期末考 範例問題?,['ml100-2'],0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C8F567424000000856375706F795F72656C656173655155455354,ai_tw,0000016C8F567424000000856375706F795F72656C656173655155455354,答案說2比3分數高很多，可是silhouette score卻比較低?,"['ml100-2', 'ml100-2-d56']",302.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C8F6F7A4B000000926375706F795F72656C656173655155455354,ai_tw,0000016C8F6F7A4B000000926375706F795F72656C656173655155455354,D97_將影像進行攤平,"['ml100-2-d97', 'ml100-2']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016C94D2A8FA000000046375706F795F72656C656173655155455354,ai_tw,0000016C94D2A8FA000000046375706F795F72656C656173655155455354,期中考、期末考 可提供範例解答嗎?,"['期中考', '期末考', 'kaggle']",0.0,4,2019-08-25
/qa/kwassist/ai_tw/0000016C9E5C438B000000276375706F795F72656C656173655155455354,ai_tw,0000016C9E5C438B000000276375706F795F72656C656173655155455354,GitHub upload error,"['ml100-3', 'ml100-3-d02', 'github']",0.0,5,2019-08-25
/qa/kwassist/ai_tw/0000016CA8818E20000000076375706F795F72656C656173655155455354,ai_tw,0000016CA8818E20000000076375706F795F72656C656173655155455354,D89 抓不到bug...,"['ml100-2', 'ml100-2-d89']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016CA89FE407000000096375706F795F72656C656173655155455354,ai_tw,0000016CA89FE407000000096375706F795F72656C656173655155455354,進階學習  實現paper?,"['ml100-2', 'ml100-2-d100']",0.0,2,2019-08-25
/qa/kwassist/ai_tw/0000016CB01F6FC40000002D6375706F795F72656C656173655155455354,ai_tw,0000016CB01F6FC40000002D6375706F795F72656C656173655155455354,固定GPU結果,"['ml100-2', '固定gpu結果']",0.0,1,2019-08-25
/qa/kwassist/ai_tw/0000016CB30A385E000000366375706F795F72656C656173655155455354,ai_tw,0000016CB30A385E000000366375706F795F72656C656173655155455354,卷基層 全連接層?,[],0.0,4,2019-08-25
/qa/kwassist/ai_tw/0000016CB345C1B90000003A6375706F795F72656C656173655155455354,ai_tw,0000016CB345C1B90000003A6375706F795F72656C656173655155455354,DAY1:-作業範例MAE中實際值的算法,"['ml100-3', 'ml100-3-d01', 'mae', '作業']",66.0,12,2019-08-25
/qa/kwassist/ai_tw/0000016CB66868020000004A6375706F795F72656C656173655155455354,ai_tw,0000016CB66868020000004A6375706F795F72656C656173655155455354,MEA解釋,"['ml100-3', 'ml100-3-d01']",2146.0,16,2019-08-25
/qa/kwassist/ai_tw/0000016CC81FC4500000001D6375706F795F72656C656173655155455354,ai_tw,0000016CC81FC4500000001D6375706F795F72656C656173655155455354,D38羅吉斯迴歸出現錯誤,"['ml100-2-d38', 'ml100-2']",0.0,3,2019-08-25
/qa/kwassist/ai_tw/00000167BD0E8508000000216375706F795F72656C656173655155455354,ai_tw,00000167BD0E8508000000216375706F795F72656C656173655155455354,"請問我的檔案都不超過 1MB, 卻無法上傳 GitHub的原因是?","['ml100', 'faq', '作業提交']",0.0,1,2019-08-26
/qa/kwassist/ai_tw/0000016A3157658B000002326375706F795F72656C656173655155455354,ai_tw,0000016A3157658B000002326375706F795F72656C656173655155455354,Day2,"['ml100-2', 'os.path.join', 'ml100-2-d02']",0.0,1,2019-08-26
/qa/kwassist/ai_tw/0000016A69367D05000002CE6375706F795F72656C656173655155455354,ai_tw,0000016A69367D05000002CE6375706F795F72656C656173655155455354,Day008,"['ml100-2', 'plt.legend()', 'ml100-2-d08']",0.0,1,2019-08-26
/qa/kwassist/ai_tw/0000016A8A419B8B000002E36375706F795F72656C656173655155455354,ai_tw,0000016A8A419B8B000002E36375706F795F72656C656173655155455354,github桌機版上傳失敗,"['ml100-2', 'github', 'fqa']",0.0,1,2019-08-26
/qa/kwassist/ai_tw/0000016AB04E33E7000000166375706F795F72656C656173655155455354,ai_tw,0000016AB04E33E7000000166375706F795F72656C656173655155455354,day024:  Cabin=  None是否需要額外處理,"['ml100-2', 'ml100-2-d24']",0.0,1,2019-08-26
